formatted_date,adjclose
2016-11-04,161.54318237304688
2016-11-07,164.8426513671875
2016-11-08,165.76458740234375
2016-11-09,168.09674072265625
2016-11-10,170.05824279785156
2016-11-11,170.3656463623047
2016-11-14,170.6367950439453
2016-11-15,171.1520233154297
2016-11-16,170.8266143798828
2016-11-17,171.1158905029297
2016-11-18,170.83758544921875
2016-11-21,171.6352996826172
2016-11-22,172.2517547607422
2016-11-23,172.7684783935547
2016-11-25,173.41207885742188
2016-11-28,172.94068908691406
2016-11-29,173.3123321533203
2016-11-30,173.50267028808594
2016-12-01,173.9558563232422
2016-12-02,173.81089782714844
2016-12-05,174.24603271484375
2016-12-06,174.4907989501953
2016-12-07,177.20120239257812
2016-12-08,177.92633056640625
2016-12-09,179.20458984375
2016-12-12,179.55801391601562
2016-12-13,180.6005401611328
2016-12-14,179.61248779296875
2016-12-15,180.08389282226562
2016-12-16,180.04933166503906
2016-12-19,180.4217987060547
2016-12-20,181.16671752929688
2016-12-21,180.93051147460938
2016-12-22,180.7578887939453
2016-12-23,180.83056640625
2016-12-27,180.97592163085938
2016-12-28,179.9493408203125
2016-12-29,179.8675994873047
2016-12-30,179.43153381347656
2017-01-03,180.25823974609375
2017-01-04,180.9214324951172
2017-01-05,180.55804443359375
2017-01-06,181.24844360351562
2017-01-09,180.56715393066406
2017-01-10,180.24008178710938
2017-01-11,181.08499145507812
2017-01-12,180.55804443359375
2017-01-13,180.5126495361328
2017-01-17,179.95843505859375
2017-01-18,179.83126831054688
2017-01-19,179.2226104736328
2017-01-20,180.01644897460938
2017-01-23,179.85276794433594
2017-01-24,180.8167266845703
2017-01-25,182.25344848632812
2017-01-26,182.52626037597656
2017-01-27,182.4444122314453
2017-01-30,181.3077850341797
2017-01-31,180.3802032470703
2017-02-01,180.62574768066406
2017-02-02,180.60757446289062
2017-02-03,182.2170867919922
2017-02-06,182.1261749267578
2017-02-07,182.39901733398438
2017-02-08,182.33531188964844
2017-02-09,183.43563842773438
2017-02-10,184.36318969726562
2017-02-13,185.69085693359375
2017-02-14,186.57293701171875
2017-02-15,187.6732635498047
2017-02-16,187.76419067382812
2017-02-17,187.72860717773438
2017-02-21,188.81373596191406
2017-02-22,189.16021728515625
2017-02-23,189.4976348876953
2017-02-24,189.5978546142578
2017-02-27,189.9261016845703
2017-02-28,189.6434783935547
2017-03-01,192.41549682617188
2017-03-02,191.3850860595703
2017-03-03,191.40333557128906
2017-03-06,191.01124572753906
2017-03-07,190.72860717773438
2017-03-08,190.2179412841797
2017-03-09,190.27267456054688
2017-03-10,190.7103271484375
2017-03-13,190.5188751220703
2017-03-14,190.15408325195312
2017-03-15,191.1024169921875
2017-03-16,190.97474670410156
2017-03-17,190.81756591796875
2017-03-20,190.77197265625
2017-03-21,188.5244598388672
2017-03-22,188.57923889160156
2017-03-23,188.4879150390625
2017-03-24,187.97625732421875
2017-03-27,187.501220703125
2017-03-28,188.88987731933594
2017-03-29,188.4879150390625
2017-03-30,189.0817108154297
2017-03-31,188.5153350830078
2017-04-03,188.43313598632812
2017-04-04,188.7985382080078
2017-04-05,188.44219970703125
2017-04-06,188.61582946777344
2017-04-07,188.55181884765625
2017-04-10,188.56100463867188
2017-04-11,188.50616455078125
2017-04-12,187.9031982421875
2017-04-13,186.71546936035156
2017-04-17,188.36000061035156
2017-04-18,187.36415100097656
2017-04-19,186.24044799804688
2017-04-20,187.93060302734375
2017-04-21,187.68560791015625
2017-04-24,189.63323974609375
2017-04-25,191.73641967773438
2017-04-26,191.54444885253906
2017-04-27,191.6267547607422
2017-04-28,191.18775939941406
2017-05-01,191.04144287109375
2017-05-02,191.23350524902344
2017-05-03,191.31578063964844
2017-05-04,191.28834533691406
2017-05-05,191.81874084472656
2017-05-08,191.9558563232422
2017-05-09,191.68154907226562
2017-05-10,191.55355834960938
2017-05-11,191.37062072753906
2017-05-12,191.12376403808594
2017-05-15,191.96507263183594
2017-05-16,191.9833526611328
2017-05-17,188.80113220214844
2017-05-18,189.2491455078125
2017-05-19,190.54969787597656
2017-05-22,191.356689453125
2017-05-23,191.78778076171875
2017-05-24,192.42979431152344
2017-05-25,193.12677001953125
2017-05-26,193.0901641845703
2017-05-30,192.78749084472656
2017-05-31,192.5949249267578
2017-06-01,193.87881469726562
2017-06-02,194.34658813476562
2017-06-05,194.3007049560547
2017-06-06,193.85128784179688
2017-06-07,194.17225646972656
2017-06-08,194.3007049560547
2017-06-09,195.04356384277344
2017-06-12,194.79592895507812
2017-06-13,195.68551635742188
2017-06-14,196.1165771484375
2017-06-15,195.97901916503906
2017-06-16,196.22158813476562
2017-06-19,197.47122192382812
2017-06-20,196.99339294433594
2017-06-21,196.52474975585938
2017-06-22,196.37777709960938
2017-06-23,196.38697814941406
2017-06-26,196.5063934326172
2017-06-27,195.6427459716797
2017-06-28,196.84637451171875
2017-06-29,195.34872436523438
2017-06-30,195.92755126953125
2017-07-03,197.07606506347656
2017-07-05,197.15879821777344
2017-07-06,195.835693359375
2017-07-07,196.67184448242188
2017-07-10,196.61668395996094
2017-07-11,196.60751342773438
2017-07-12,197.75596618652344
2017-07-13,197.9673309326172
2017-07-14,198.70237731933594
2017-07-17,198.66561889648438
2017-07-18,198.18785095214844
2017-07-19,198.7574920654297
2017-07-20,198.63804626464844
2017-07-21,198.24806213378906
2017-07-24,197.84335327148438
2017-07-25,198.55157470703125
2017-07-26,199.42543029785156
2017-07-27,200.26248168945312
2017-07-28,200.53848266601562
2017-07-31,201.1638946533203
2017-08-01,201.7801971435547
2017-08-02,202.2584686279297
2017-08-03,202.41485595703125
2017-08-04,202.88392639160156
2017-08-07,203.14144897460938
2017-08-08,202.99435424804688
2017-08-09,202.8195037841797
2017-08-10,201.0718994140625
2017-08-11,201.1638946533203
2017-08-14,202.33201599121094
2017-08-15,202.50682067871094
2017-08-16,202.79196166992188
2017-08-17,200.34524536132812
2017-08-18,199.65277099609375
2017-08-21,199.84642028808594
2017-08-22,201.64443969726562
2017-08-23,200.9344482421875
2017-08-24,200.69468688964844
2017-08-25,201.04507446289062
2017-08-28,200.95297241210938
2017-08-29,201.5522003173828
2017-08-30,201.86573791503906
2017-08-31,202.4097442626953
2017-09-01,202.778564453125
2017-09-05,200.70391845703125
2017-09-06,201.2386474609375
2017-09-07,201.10963439941406
2017-09-08,201.22952270507812
2017-09-11,203.55308532714844
2017-09-12,204.16163635253906
2017-09-13,204.4751739501953
2017-09-14,204.99151611328125
2017-09-15,205.53475952148438
2017-09-18,206.19076538085938
2017-09-19,206.57888793945312
2017-09-20,206.87454223632812
2017-09-21,206.4772186279297
2017-09-22,206.22776794433594
2017-09-25,205.8766326904297
2017-09-26,205.75653076171875
2017-09-27,206.15382385253906
2017-09-28,206.59730529785156
2017-09-29,206.8006134033203
2017-10-02,208.11264038085938
2017-10-03,209.03660583496094
2017-10-04,209.19366455078125
2017-10-05,210.33009338378906
2017-10-06,210.2470245361328
2017-10-09,210.228515625
2017-10-10,210.90296936035156
2017-10-11,211.22634887695312
2017-10-12,210.96766662597656
2017-10-13,211.33726501464844
2017-10-16,212.0024871826172
2017-10-17,212.37213134765625
2017-10-18,213.8596649169922
2017-10-19,214.0352325439453
2017-10-20,215.572998046875
2017-10-23,215.1291046142578
2017-10-24,216.64564514160156
2017-10-25,215.60069274902344
2017-10-26,216.2387237548828
2017-10-27,216.53463745117188
2017-10-30,215.75790405273438
2017-10-31,216.0353546142578
2017-11-01,216.5531768798828
2017-11-02,217.26515197753906
2017-11-03,217.4685821533203
2017-11-06,217.68118286132812
2017-11-07,217.69052124023438
2017-11-08,217.7274932861328
2017-11-09,217.04318237304688
2017-11-10,216.77503967285156
2017-11-13,216.98770141601562
2017-11-14,216.63638305664062
2017-11-15,215.41578674316406
2017-11-16,217.2189178466797
2017-11-17,216.33094787597656
2017-11-20,217.03536987304688
2017-11-21,218.49989318847656
2017-11-22,217.9808349609375
2017-11-24,218.2589111328125
2017-11-27,218.49989318847656
2017-11-28,220.91909790039062
2017-11-29,221.9202423095703
2017-11-30,225.09019470214844
2017-12-01,224.7287139892578
2017-12-04,225.34054565429688
2017-12-05,224.32081604003906
2017-12-06,223.95944213867188
2017-12-07,224.64529418945312
2017-12-08,225.81321716308594
2017-12-11,226.32296752929688
2017-12-12,227.50018310546875
2017-12-13,228.2972869873047
2017-12-14,227.62069702148438
2017-12-15,228.7735595703125
2017-12-18,230.2042999267578
2017-12-19,229.84194946289062
2017-12-20,229.535400390625
2017-12-21,230.08355712890625
2017-12-22,229.84194946289062
2017-12-26,229.7025909423828
2017-12-27,229.9163055419922
2017-12-28,230.52017211914062
2017-12-29,229.82339477539062
2018-01-02,230.41796875
2018-01-03,231.28196716308594
2018-01-04,232.8148956298828
2018-01-05,234.78439331054688
2018-01-08,234.66363525390625
2018-01-09,235.80638122558594
2018-01-10,235.62051391601562
2018-01-11,237.46929931640625
2018-01-12,239.60606384277344
2018-01-16,239.51312255859375
2018-01-17,242.55113220214844
2018-01-18,241.69639587402344
2018-01-19,242.18350219726562
2018-01-22,243.52200317382812
2018-01-23,243.41978454589844
2018-01-24,244.0704803466797
2018-01-25,245.16729736328125
2018-01-26,247.1751251220703
2018-01-29,245.5484619140625
2018-01-30,242.25787353515625
2018-01-31,243.02012634277344
2018-02-01,243.18736267089844
2018-02-02,236.96873474121094
2018-02-05,226.13026428222656
2018-02-06,231.41941833496094
2018-02-07,231.2333984375
2018-02-08,221.8544158935547
2018-02-09,224.97763061523438
2018-02-12,228.825927734375
2018-02-13,229.1977081298828
2018-02-14,231.73544311523438
2018-02-15,234.7098846435547
2018-02-16,234.8077850341797
2018-02-20,232.37550354003906
2018-02-21,230.85646057128906
2018-02-22,232.50595092773438
2018-02-23,235.69313049316406
2018-02-26,239.43014526367188
2018-02-27,236.67166137695312
2018-02-28,233.1676025390625
2018-03-01,229.23492431640625
2018-03-02,228.6478271484375
2018-03-05,231.90020751953125
2018-03-06,231.90020751953125
2018-03-07,231.2198944091797
2018-03-08,232.17979431152344
2018-03-09,236.2989044189453
2018-03-12,234.8077850341797
2018-03-13,233.18626403808594
2018-03-14,231.00552368164062
2018-03-15,232.04933166503906
2018-03-16,232.5665740966797
2018-03-19,229.58828735351562
2018-03-20,230.6992645263672
2018-03-21,230.25112915039062
2018-03-22,223.47299194335938
2018-03-23,219.52374267578125
2018-03-26,225.76974487304688
2018-03-27,222.4739990234375
2018-03-28,222.4646453857422
2018-03-29,225.37765502929688
2018-04-02,220.47608947753906
2018-04-03,224.21058654785156
2018-04-04,226.3672332763672
2018-04-05,228.6546630859375
2018-04-06,223.25830078125
2018-04-09,223.8184356689453
2018-04-10,227.81436157226562
2018-04-11,225.82574462890625
2018-04-12,228.56130981445312
2018-04-13,227.41290283203125
2018-04-16,229.31753540039062
2018-04-17,231.35284423828125
2018-04-18,230.96067810058594
2018-04-19,230.2044219970703
2018-04-20,228.3754119873047
2018-04-23,228.25399780273438
2018-04-24,224.27464294433594
2018-04-25,224.84439086914062
2018-04-26,227.1050567626953
2018-04-27,226.94622802734375
2018-04-30,225.6291046142578
2018-05-01,224.90052795410156
2018-05-02,223.3591766357422
2018-05-03,223.349853515625
2018-05-04,226.5445556640625
2018-05-07,227.38525390625
2018-05-08,227.38525390625
2018-05-09,229.23489379882812
2018-05-10,231.15911865234375
2018-05-11,232.16798400878906
2018-05-14,232.84991455078125
2018-05-15,231.01901245117188
2018-05-16,231.63552856445312
2018-05-17,231.4207000732422
2018-05-18,231.3804473876953
2018-05-21,234.13449096679688
2018-05-22,232.48580932617188
2018-05-23,232.90733337402344
2018-05-24,232.2328338623047
2018-05-25,231.7270050048828
2018-05-29,228.0548858642578
2018-05-30,231.09939575195312
2018-05-31,228.73870849609375
2018-06-01,230.78086853027344
2018-06-04,232.50453186035156
2018-06-05,232.4577178955078
2018-06-06,235.61456298828125
2018-06-07,236.56077575683594
2018-06-08,237.25396728515625
2018-06-11,237.3663787841797
2018-06-12,237.28208923339844
2018-06-13,236.2328338623047
2018-06-14,236.0548553466797
2018-06-15,235.23487854003906
2018-06-18,234.2873992919922
2018-06-19,231.61363220214844
2018-06-20,231.21963500976562
2018-06-21,229.38082885742188
2018-06-22,230.4971923828125
2018-06-25,227.32626342773438
2018-06-26,227.66400146484375
2018-06-27,226.2097930908203
2018-06-28,227.11041259765625
2018-06-29,227.72024536132812
2018-07-02,227.72024536132812
2018-07-03,226.71640014648438
2018-07-05,228.48956298828125
2018-07-06,229.474609375
2018-07-09,232.51425170898438
2018-07-10,233.8182830810547
2018-07-11,231.8012237548828
2018-07-12,233.88394165039062
2018-07-13,234.72833251953125
2018-07-16,235.1692657470703
2018-07-17,235.7415313720703
2018-07-18,236.44515991210938
2018-07-19,235.2818603515625
2018-07-20,235.25177001953125
2018-07-23,235.08267211914062
2018-07-24,236.9144287109375
2018-07-25,238.6146240234375
2018-07-26,239.64788818359375
2018-07-27,238.840087890625
2018-07-30,237.53436279296875
2018-07-31,238.75558471679688
2018-08-01,237.75982666015625
2018-08-02,237.75042724609375
2018-08-03,238.96221923828125
2018-08-06,239.39431762695312
2018-08-07,240.58721923828125
2018-08-08,240.11761474609375
2018-08-09,239.68556213378906
2018-08-10,237.9382781982422
2018-08-13,236.75473022460938
2018-08-14,237.8538055419922
2018-08-15,236.49172973632812
2018-08-16,240.41818237304688
2018-08-17,241.4612579345703
2018-08-20,242.3271942138672
2018-08-21,242.92965698242188
2018-08-22,242.0918731689453
2018-08-23,241.4423828125
2018-08-24,242.72259521484375
2018-08-27,245.2924346923828
2018-08-28,245.3489227294922
2018-08-29,245.99847412109375
2018-08-30,244.75587463378906
2018-08-31,244.60528564453125
2018-09-04,244.49232482910156
2018-09-05,244.67115783691406
2018-09-06,245.0194091796875
2018-09-07,244.31341552734375
2018-09-10,243.74864196777344
2018-09-11,244.77474975585938
2018-09-12,244.98179626464844
2018-09-13,246.42201232910156
2018-09-14,246.52554321289062
2018-09-17,245.66900634765625
2018-09-18,247.48574829101562
2018-09-19,248.90719604492188
2018-09-20,251.37353515625
2018-09-21,251.96400451660156
2018-09-24,250.3603973388672
2018-09-25,249.70950317382812
2018-09-26,248.8134307861328
2018-09-27,249.25672912597656
2018-09-28,249.39822387695312
2018-10-01,251.595947265625
2018-10-02,252.38844299316406
2018-10-03,252.7467803955078
2018-10-04,251.1432342529297
2018-10-05,249.3228302001953
2018-10-08,249.80386352539062
2018-10-09,249.23788452148438
2018-10-10,241.5314483642578
2018-10-11,236.0700225830078
2018-10-12,238.92807006835938
2018-10-15,238.02255249023438
2018-10-16,243.2859649658203
2018-10-17,242.3898468017578
2018-10-18,239.2864990234375
2018-10-19,240.036865234375
2018-10-22,238.82875061035156
2018-10-23,237.53565979003906
2018-10-24,231.8443145751953
2018-10-25,235.74240112304688
2018-10-26,232.68435668945312
2018-10-29,230.74002075195312
2018-10-30,234.73245239257812
2018-10-31,237.08262634277344
2018-11-01,239.47998046875
2018-11-02,238.2812957763672
2018-11-05,240.18783569335938
2018-11-06,241.8395538330078
2018-11-07,247.0778350830078
2018-11-08,247.37994384765625
2018-11-09,245.48280334472656
2018-11-12,239.94248962402344
2018-11-13,238.8476104736328
2018-11-14,236.81838989257812
2018-11-15,238.99859619140625
2018-11-16,240.35243225097656
2018-11-19,236.38839721679688
2018-11-20,231.3173828125
2018-11-21,231.4592742919922
2018-11-23,229.718505859375
2018-11-26,233.10549926757812
2018-11-27,234.15560913085938
2018-11-28,240.1537628173828
2018-11-29,239.917236328125
2018-11-30,241.73374938964844
2018-12-03,244.7801513671875
2018-12-04,237.21151733398438
2018-12-06,236.25595092773438
2018-12-07,231.13766479492188
2018-12-10,231.51602172851562
2018-12-11,231.06190490722656
2018-12-12,232.62298583984375
2018-12-13,232.991943359375
2018-12-14,228.40342712402344
2018-12-17,223.68246459960938
2018-12-18,224.5623321533203
2018-12-19,220.8347930908203
2018-12-20,216.54905700683594
2018-12-21,212.57994079589844
2018-12-24,206.89761352539062
2018-12-26,216.96263122558594
2018-12-27,219.3816375732422
2018-12-28,218.64170837402344
2018-12-31,221.22201538085938
2019-01-02,221.3738250732422
2019-01-03,215.07485961914062
2019-01-04,222.2465362548828
2019-01-07,223.27101135253906
2019-01-08,225.69960021972656
2019-01-09,226.648193359375
2019-01-10,227.67269897460938
2019-01-11,227.5588836669922
2019-01-14,226.6671905517578
2019-01-15,228.27981567382812
2019-01-16,229.43719482421875
2019-01-17,231.27760314941406
2019-01-18,234.5279541015625
2019-01-22,231.6326446533203
2019-01-23,233.265380859375
2019-01-24,233.02810668945312
2019-01-25,234.8507537841797
2019-01-28,232.67686462402344
2019-01-29,233.2559051513672
2019-01-30,237.49932861328125
2019-01-31,237.4423828125
2019-02-01,237.78411865234375
2019-02-04,239.53089904785156
2019-02-05,241.08773803710938
2019-02-06,241.00233459472656
2019-02-07,239.1321258544922
2019-02-08,238.5816192626953
2019-02-11,238.22080993652344
2019-02-12,241.6288604736328
2019-02-13,242.8345184326172
2019-02-14,242.22695922851562
2019-02-15,246.21359252929688
2019-02-19,246.3658905029297
2019-02-20,247.02268981933594
2019-02-21,246.099365234375
2019-02-22,247.66053771972656
2019-02-25,248.3458251953125
2019-02-26,248.01271057128906
2019-02-27,247.37490844726562
2019-02-28,246.81329345703125
2019-03-01,247.89854431152344
2019-03-04,245.86131286621094
2019-03-05,245.77572631835938
2019-03-06,244.5191650390625
2019-03-07,242.55819702148438
2019-03-08,242.46304321289062
2019-03-11,244.41444396972656
2019-03-12,243.55775451660156
2019-03-13,244.97604370117188
2019-03-14,245.15689086914062
2019-03-15,246.44003295898438
2019-03-18,247.06004333496094
2019-03-19,246.9551239013672
2019-03-20,245.4383544921875
2019-03-21,247.6228790283203
2019-03-22,243.21568298339844
2019-03-25,243.3206024169922
2019-03-26,244.64662170410156
2019-03-27,244.3126678466797
2019-03-28,245.23806762695312
2019-03-29,247.1935272216797
2019-04-01,250.3034210205078
2019-04-02,249.63568115234375
2019-04-03,249.93142700195312
2019-04-04,251.6294403076172
2019-04-05,251.99191284179688
2019-04-08,251.09518432617188
2019-04-09,249.46392822265625
2019-04-10,249.54986572265625
2019-04-11,249.35902404785156
2019-04-12,251.90606689453125
2019-04-15,251.65806579589844
2019-04-16,252.34486389160156
2019-04-17,252.34486389160156
2019-04-18,253.4788818359375
2019-04-22,253.0111083984375
2019-04-23,254.35694885253906
2019-04-24,253.82249450683594
2019-04-25,252.4956817626953
2019-04-26,253.26881408691406
2019-04-29,253.36427307128906
2019-04-30,253.6984405517578
2019-05-01,252.13299560546875
2019-05-02,250.92076110839844
2019-05-03,252.9156951904297
2019-05-06,252.2475128173828
2019-05-07,247.7135772705078
2019-05-08,247.8472900390625
2019-05-09,246.68270874023438
2019-05-10,248.0954132080078
2019-05-13,241.93885803222656
2019-05-14,244.17242431640625
2019-05-15,245.23191833496094
2019-05-16,247.36997985839844
2019-05-17,246.34034729003906
2019-05-20,245.60360717773438
2019-05-21,247.613037109375
2019-05-22,246.49349975585938
2019-05-23,243.77589416503906
2019-05-24,245.07723999023438
2019-05-28,242.54153442382812
2019-05-29,240.43641662597656
2019-05-30,241.01052856445312
2019-05-31,237.5178985595703
2019-06-03,237.7858123779297
2019-06-04,242.71376037597656
2019-06-05,244.70408630371094
2019-06-06,246.60829162597656
2019-06-07,249.0291748046875
2019-06-10,249.73728942871094
2019-06-11,249.63204956054688
2019-06-12,249.22061157226562
2019-06-13,250.28265380859375
2019-06-14,250.2349395751953
2019-06-17,250.39755249023438
2019-06-18,253.89019775390625
2019-06-19,254.1103057861328
2019-06-20,256.5216064453125
2019-06-21,256.1926574707031
2019-06-24,256.259765625
2019-06-25,254.42782592773438
2019-06-26,254.38934326171875
2019-06-27,254.32223510742188
2019-06-28,254.99366760253906
2019-07-01,256.0679626464844
2019-07-02,256.72979736328125
2019-07-03,258.55218505859375
2019-07-05,258.2740173339844
2019-07-08,257.1133728027344
2019-07-09,256.92156982421875
2019-07-10,257.7176513671875
2019-07-11,259.85662841796875
2019-07-12,262.22576904296875
2019-07-15,262.4272155761719
2019-07-16,262.2546081542969
2019-07-17,261.1611328125
2019-07-18,261.15155029296875
2019-07-19,260.57843017578125
2019-07-22,260.7704162597656
2019-07-23,262.40228271484375
2019-07-24,261.69195556640625
2019-07-25,260.5208435058594
2019-07-26,260.9719543457031
2019-07-29,261.2311706542969
2019-07-30,261.0200500488281
2019-07-31,257.7657165527344
2019-08-01,255.11631774902344
2019-08-02,254.20431518554688
2019-08-05,246.80311584472656
2019-08-06,249.8654022216797
2019-08-07,249.81736755371094
2019-08-08,253.5515594482422
2019-08-09,252.63961791992188
2019-08-12,249.0110321044922
2019-08-13,252.6300048828125
2019-08-14,244.864013671875
2019-08-15,246.0927734375
2019-08-16,249.1669158935547
2019-08-19,251.5345916748047
2019-08-20,249.94650268554688
2019-08-21,252.19876098632812
2019-08-22,252.70884704589844
2019-08-23,246.67410278320312
2019-08-26,249.37867736816406
2019-08-27,248.12742614746094
2019-08-28,250.6203155517578
2019-08-29,253.99850463867188
2019-08-30,254.2199249267578
2019-09-03,251.6116485595703
2019-09-04,254.02735900878906
2019-09-05,257.6367492675781
2019-09-06,258.2527770996094
2019-09-09,258.7147521972656
2019-09-10,259.2825622558594
2019-09-11,261.49627685546875
2019-09-12,262.1027526855469
2019-09-13,262.3721618652344
2019-09-16,260.995849609375
2019-09-17,261.3711242675781
2019-09-18,261.7657775878906
