formatted_date,adjclose
2017-11-27,223.01571655273438
2017-11-28,225.2267608642578
2017-11-29,225.14280700683594
2017-11-30,227.0272674560547
2017-12-01,226.60748291015625
2017-12-04,226.36492919921875
2017-12-05,225.56256103515625
2017-12-06,225.55328369140625
2017-12-07,226.29959106445312
2017-12-08,227.53103637695312
2017-12-11,228.26805114746094
2017-12-12,228.659912109375
2017-12-13,228.60394287109375
2017-12-14,227.69903564453125
2017-12-15,229.61148071289062
2017-12-18,231.0388641357422
2017-12-19,230.19924926757812
2017-12-20,230.02198791503906
2017-12-21,230.48843383789062
2017-12-22,230.44178771972656
2017-12-26,230.17367553710938
2017-12-27,230.304931640625
2017-12-28,230.73611450195312
2017-12-29,229.93934631347656
2018-01-02,231.62672424316406
2018-01-03,233.00469970703125
2018-01-04,234.02647399902344
2018-01-05,235.52635192871094
2018-01-08,236.01382446289062
2018-01-09,236.5106658935547
2018-01-10,236.1075439453125
2018-01-11,237.8511505126953
2018-01-12,239.42601013183594
2018-01-16,238.55418395996094
2018-01-17,240.8602752685547
2018-01-18,240.53216552734375
2018-01-19,241.55397033691406
2018-01-22,243.49440002441406
2018-01-23,244.04751586914062
2018-01-24,243.92562866210938
2018-01-25,244.0380401611328
2018-01-26,246.87844848632812
2018-01-29,245.17239379882812
2018-01-30,242.55699157714844
2018-01-31,242.781982421875
2018-02-01,242.53826904296875
2018-02-02,237.3449249267578
2018-02-05,227.59579467773438
2018-02-06,231.80479431152344
2018-02-07,230.53927612304688
2018-02-08,221.97128295898438
2018-02-09,225.3928680419922
2018-02-12,228.48634338378906
2018-02-13,229.25502014160156
2018-02-14,232.2547607421875
2018-02-15,235.2638702392578
2018-02-16,235.23573303222656
2018-02-20,233.81089782714844
2018-02-21,232.58285522460938
2018-02-22,232.86407470703125
2018-02-23,236.68878173828125
2018-02-26,239.41664123535156
2018-02-27,236.36065673828125
2018-02-28,233.73587036132812
2018-03-01,230.65179443359375
2018-03-02,231.8798065185547
2018-03-05,234.54208374023438
2018-03-06,235.1326446533203
2018-03-07,235.029541015625
2018-03-08,236.12628173828125
2018-03-09,240.21347045898438
2018-03-12,239.9790802001953
2018-03-13,238.39483642578125
2018-03-14,237.138671875
2018-03-15,236.9137725830078
2018-03-16,237.15745544433594
2018-03-19,233.98899841308594
2018-03-20,234.4014434814453
2018-03-21,233.8577423095703
2018-03-22,228.04576110839844
2018-03-23,223.18992614746094
2018-03-26,229.33363342285156
2018-03-27,225.359619140625
2018-03-28,224.7286834716797
2018-03-29,227.96815490722656
2018-04-02,222.69459533691406
2018-04-03,225.51971435546875
2018-04-04,228.11880493164062
2018-04-05,229.76681518554688
2018-04-06,224.70986938476562
2018-04-09,225.62332153320312
2018-04-10,229.34303283691406
2018-04-11,228.12823486328125
2018-04-12,230.03990173339844
2018-04-13,229.3995361328125
2018-04-16,231.2641143798828
2018-04-17,233.7501983642578
2018-04-18,233.88206481933594
2018-04-19,232.60133361816406
2018-04-20,230.71792602539062
2018-04-23,230.61434936523438
2018-04-24,227.46905517578125
2018-04-25,228.05287170410156
2018-04-26,230.3977508544922
2018-04-27,230.642578125
2018-04-30,228.75921630859375
2018-05-01,229.24888610839844
2018-05-02,227.68565368652344
2018-05-03,227.14886474609375
2018-05-04,230.16232299804688
2018-05-07,230.8780059814453
2018-05-08,230.86859130859375
2018-05-09,233.10983276367188
2018-05-10,235.29461669921875
2018-05-11,235.8690643310547
2018-05-14,236.13275146484375
2018-05-15,234.51300048828125
2018-05-16,235.51119995117188
2018-05-17,235.3134765625
2018-05-18,234.7295684814453
2018-05-21,236.4529266357422
2018-05-22,235.77487182617188
2018-05-23,236.50941467285156
2018-05-24,236.0574188232422
2018-05-25,235.46409606933594
2018-05-29,232.74258422851562
2018-05-30,235.81256103515625
2018-05-31,234.28700256347656
2018-06-01,236.75424194335938
2018-06-04,237.79957580566406
2018-06-05,238.12916564941406
2018-06-06,240.03140258789062
2018-06-07,239.9184112548828
2018-06-08,240.6717529296875
2018-06-11,240.98252868652344
